Title,Link
"Draft genome sequence of Sphingomonas paucimobilis strain Sph5, isolated from tap water filtration membrane",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10793275/
Overexpression of CupB5 activates alginate overproduction in Pseudomonas aeruginosa by a novel AlgW-dependent mechanism,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4116675/
Burn injury-associated MHCII(+) immune cell accumulation around lymphatic vessels of the mesentery and increased lymphatic endothelial permeability are blocked by doxycycline treatment.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5810432/
CubeSats for microbiology and astrobiology research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10261121/
In situ resource utilisation: The potential for space biomining,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8739323/
The smallest space miners: Principles of space biomining,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8739323/
"Simulated micro-, lunar, and Martian gravities on Earth‚Äîeffects on Escherichia coli growth, phenotype, and sensitivity to antibiotics.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9502502/
Biofilm formation of Pseudomonas aeruginosa in spaceflight is minimized on lubricant impregnated surfaces.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10432549/
Competitive Growth Assay of Mutagenized Chlamydomonas reinhardtii Compatible With the International Space Station Veggie Plant Growth Chamber.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261848/
Spatial Characterization of Microbial Communities on Multi-Species Leafy Greens Grown Simultaneously in the Vegetable Production Systems on the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8537831/
Response of Arabidopsis thaliana and Mizuna mustard seeds to simulated space radiation exposures.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8879990/
Editorial: Revisiting the limits of plant life - plant adaptations to extreme terrestrial environments relating to astrobiology and space biology.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10472590/
Metagenomic interrogation of urban Superfund site reveals antimicrobial resistance reservoir and bioremediation potential.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11999716/
"In situ monitoring of barrier function on-chip via automated, non-invasive luminescence sensing.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11969330/
37-day microgravity exposure in 16-week female C57BL/6J mice is associated with bone loss specific to weight-bearing skeletal sites.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11940681/
Effects of Space Flight on Inflammasome Activation in the Brain of Mice.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11941215/
Immunization induces inflammation in the mouse heart during spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11892206/
Analyzing the relationship between gene expression and phenotype in space-flown mice using a causal inference machine learning ensemble.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11748630/
Sex-specific cardiovascular adaptations to simulated microgravity in Sprague-Dawley rats,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11659408/
NASA open science data repository: Open science for life in space.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11701653/
Artificial gravity attenuates the transcriptomic response to spaceflight in the optic nerve and retina,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11593819/
Effect of simulated cosmic radiation on cytomegalovirus reactivation and lytic replication.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11477029/
Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/
To boldly go where no microRNAs have gone before: Spaceflight impact on risk for small-for-gestational-age infants.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11484870/
Adaptation to space conditions of novel bacterial species isolated from the International Space Station revealed by functional gene annotations and comparative genome analysis.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11451251/
Celebrating 30 years of access to NASA space life sciences data.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11403809/
Predicting how varying moisture conditions impact the microbiome of dust collected from the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11386075/
Spaceflight alters host-gut microbiota interactions.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11362537/
Discoveries from human stem cell research in space that are relevant to advancing cellular therapies on Earth.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11339457/
Simulated microgravity impairs human NK [natural killer] cell cytotoxic activity against space radiation-relevant leukemic cells.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11324864/
Simulated microgravity alters gene regulation linked to immunity and cardiovascular disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11353732/
Spaceflight increases sarcoplasmic reticulum Ca2+ leak and this cannot be counteracted with BuOE treatment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11271499/
Spatially Resolved Transcriptomic Response of Human Deltoid Skin to Microgravity: A Differential Expression Analysis Using the OSD-574 Dataset,https://www.researchsquare.com/article/rs-7394662/v1
The evolution of superbugs in space: a genomic perspective on pathogens in the International Space Station environment,https://pmc.ncbi.nlm.nih.gov/articles/PMC12275766/
"Genomic description of Microbacterium mcarthurae sp. nov., a bacterium collected from the International Space Station that exhibits unique antimicrobial-resistant and virulent phenotype",https://pubmed.ncbi.nlm.nih.gov/40391897/
Feeding the cosmos: tackling personalized space nutrition and the leaky gut challenge,https://www.nature.com/articles/s41526-025-00490-z
Prediction of Cerebrospinal Fluid (CSF) Pressure with Generative Adversarial Network Synthetic Plasma-CSF Biomarker Pairing,https://link.springer.com/article/10.1007/s12021-025-09729-2
Deep Cross-Organism Generalization of the Physiological Effects of Spaceflight from Mammalian Model Organisms to Humans,https://sciendo.com/article/10.2478/gsr-2025-0003
Plasticity of Gene Expression in Spaceflight and Postflight in Relation to Cardiovascular Disease: Mechanisms and Candidate Repurposed Drugs,https://pubmed.ncbi.nlm.nih.gov/40223711/
Spaceflight causes strain-dependent gene expression changes in the kidneys of mice,https://www.nature.com/articles/s41526-025-00465-0
Effects of Space Flight on Inflammasome Activation in the Brain of Mice,https://pubmed.ncbi.nlm.nih.gov/40136666/
Highly Effective Batch Effect Correction Method for RNA-seq Count Data,https://www.csbj.org/article/S2001-0370(24)00432-X/fulltext
Machine learning ensemble identifies distinct age-related response to spaceflight in mammary tissue,https://www.biorxiv.org/content/10.1101/2025.02.17.638732v1
Behavioral and multiomics analysis of 3D clinostat simulated microgravity effect in mice focusing on the central nervous system,https://www.nature.com/articles/s41598-025-90212-y
Exploring the Impact of Microgravity on Gene Expression: Dysregulated Pathways and Candidate Repurposed Drugs,https://www.mdpi.com/1422-0067/26/3/1287
Integrated spaceflight transcriptomic analyses and simulated space experiments reveal key molecular features and functional changes driven by space stressors in space-flownÂ C. elegans,https://www.sciencedirect.com/science/article/abs/pii/S2214552424001135?via%3Dihub
Space exploration and risk of Parkinsonâ€™s disease: a perspective review,https://www.nature.com/articles/s41526-024-00457-6
Bridging Earth and Space: A Flexible and Resilient Federated Learning Framework Deployed on the International Space Station,https://www.biorxiv.org/content/10.1101/2025.01.14.633017v2
Non-DNA radiosensitive targets that initiate persistent behavioral deficits in rats exposed to space radiation,https://doi.org/10.1016/j.lssr.2024.12.003
Analyzing the relationship between gene expression and phenotype in space-flown mice using a causal inference machine learning ensemble,https://www.nature.com/articles/s41598-024-81394-y
Pharmacogenomics Guided Spaceflight: the intersection between space-flown drugs and space genes,https://www.biorxiv.org/content/10.1101/2024.01.16.575951v1
Spaceflight Shifts in Community rRNA Copy Number in the Salivary Microbiome of Astronauts,https://www.biorxiv.org/content/10.1101/2024.06.12.598653v1
Feature Selection in High-Dimensional Space with Applications to Gene Expression Data,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10500057
A Machine Learning Model of Perturb-Seq Data for Use in Space Flight Gene Expression Profile Analysis,https://www.biorxiv.org/content/10.1101/2024.11.28.625741v1
GLARE: Discovering Hidden Patterns in Spaceflight Transcriptome Using Representation Learning,https://www.biorxiv.org/content/10.1101/2024.06.04.597470v2
"Microarray Gene Expression Analysis Using QR Decomposition, Machine Learning Algorithm, And Statistical Tool",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10717230
NASA open science data repository: open science for life in space,https://doi.org/10.1093/nar/gkae1116
Spaceflight disrupts gene expression of estrogen signaling in rodent mammary tissue,https://doi.org/10.18103/mra.v12i3.5220
Systemic Genome Correlation Loss as a Central Characteristic of Spaceflight,https://doi.org/10.1101/2024.01.24.577100
Light has a principal role in the physiological adaptation of plants to the spaceflight environment,https://doi.org/10.21203/rs.3.rs-4085160/v1
To boldly go where no microRNAs have gone before: Spaceflight impact on risk for small-for-gestational-age infant,https://doi.org/10.1038/s42003-024-06944-6
Unveiling Parkinsonâ€™s Disease-like Changes Triggered by Spaceflight,https://arxiv.org/pdf/2408.15021
Metabolic Stress In Space: ROS-Induced Mutations In Mice Hint At A New Path To Cancer,https://doi.org/10.1016/j.redox.2024.103398
RadLab: An open science resource for radiation studies relevant to human spaceflight,https://doi.org/10.1016/j.lssr.2024.10.001
Mission SpaceX CRS-19 RRRM-1 Space Flight Induced Skin Genomic Plasticity via an Epigenetic Trigger,https://doi.org/10.1016/j.isci.2024.111382
Profiling muscle transcriptome in mice exposed to microgravity using gene set enrichment analysis,https://doi.org/10.1038/s41526-024-00434-z
Space radiation measurements during the Artemis I lunar mission,https://www.nature.com/articles/s41586-024-07927-7
Celebrating 30 years of access to NASA Space Life Sciences data,https://pubmed.ncbi.nlm.nih.gov/39283686/
Transcriptional response of Arabidopsis thalianaâ€™s root-tip to spaceflight,https://pubmed.ncbi.nlm.nih.gov/38935184/
Spaceflight alters host-gut microbiota interactions,https://www.nature.com/articles/s41522-024-00545-1
Integrated analysis of miRNAome and transcriptome reveals that microgravity induces the alterations of critical functional gene modules via the regulation of miRNAs in short-term space-flown C. elegans,https://www.sciencedirect.com/science/article/pii/S2214552424000671?via%3Dihub
Fungal diversity differences in the indoor dust microbiome from built environments on earth and in space,https://pubmed.ncbi.nlm.nih.gov/38789478/
Aging and putative frailty biomarkers are altered by spaceflight,https://www.nature.com/articles/s41598-024-57948-5
"Cosmic kidney disease: An integrated pan-omic, physiological and morphological study into spaceflight-induced renal dysfunction",https://www.nature.com/articles/s41467-024-49212-1
Harmonizing heterogeneous transcriptomics datasets for machine learning-based analysis to identify spaceflown murine liver-specific changes,https://www.nature.com/articles/s41526-024-00379-3
"Secretome profiling reveals acute changes in oxidative stress, brain homeostasis, and coagulation following short-duration spaceflight",https://www.nature.com/articles/s41467-024-48841-w
Single-cell analysis identifies conserved features of immune dysfunction in simulated microgravity and spaceflight,https://www.nature.com/articles/s41467-023-42013-y
"Single-cell multi-ome and immune profiles of the Inspiration4 crew reveal conserved, cell-type, and sex-specific responses to spaceflight",https://www.nature.com/articles/s41467-024-49211-2
Space radiation damage rescued by inhibition of key spaceflight-associated miRNAs,https://www.nature.com/articles/s41467-024-48920-y
Spaceflight induces changes in gene expression profiles linked to insulin and estrogen,https://www.nature.com/articles/s42003-023-05213-2
Spatially resolved multiomics on the neuronal effects induced by spaceflight in mice,https://www.nature.com/articles/s41467-024-48916-8
Spatiotemporal expression and control of haemoglobin in space,https://www.nature.com/articles/s41467-024-49289-8
Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology,https://www.nature.com/articles/s43856-024-00532-9
Citizen Science Approach for Searching and Curating Literature on the Effects of Spaceflight on Cardiovascular Outcomes in Rodents and Humans,https://theoryandpractice.citizenscienceassociation.org/articles/10.5334/cstp.687
Altered quorum sensing and physiology of Staphylococcus aureus during spaceflight detected by multi-omics data analysis,https://pubmed.ncbi.nlm.nih.gov/38191486
Analysis of the influence of microgravity and space radiation on astronautsâ€™ gene expression: An approach using quantum simulations and fuzzy logic,https://precisionnanomedicine.com/article/117460-analysis-of-the-influence-of-microgravity-and-space-radiation-on-astronauts-gene-expression-an-approach-using-quantum-simulations-and-fuzzy-logic
Chromosomal positioning and epigenetic architecture influence DNA methylation patterns triggered by galactic cosmic radiation,https://pubmed.ncbi.nlm.nih.gov/38225252
Diacylglycerol kinase is downregulated in the Drosophila Seizure Mutant during Spaceflight,https://intapi.sciendo.com/pdf/10.2478/gsr-2024-0002
Feature engineering from meta-data for prediction of differentially expressed genes: An investigation of Mus musculus exposed to space-conditions,https://www.sciencedirect.com/science/article/abs/pii/S1476927124000148
Gut permeability among Astronauts during Space missions,https://www.sciencedirect.com/science/article/pii/S2214552424000300
Inspiration4 data access through the NASA Open Science Data Repository,https://pubmed.ncbi.nlm.nih.gov/38744887/
NASA GeneLab derived microarray studies of Mus musculus and Homo sapiens organisms in altered gravitational conditions,https://www.nature.com/articles/s41526-024-00392-6
"Substrate Matters: Ionic Silver Alters Lettuce Growth, Nutrient Uptake, and Root Microbiome in a Hydroponics System",https://pubmed.ncbi.nlm.nih.gov/38543566/
Using single-sample networks to identify the contrasting patterns of gene interactions and reveal the radiation dose-dependent effects in multiple tissues of spaceflight mice,https://www.nature.com/articles/s41526-024-00383-7
Construction of dose prediction model and identification of sensitive genes for space radiation based on single-sample networks under spaceflight conditions,https://www.tandfonline.com/doi/full/10.1080/09553002.2024.2327393
Countermeasures for cardiac fibrosis in space travel: It takes more than a towel for a hitchhikerâ€™s guide to the galaxy,https://doi.org/10.21203/rs.3.rs-2351744/v1
"Key Genes, Altered Pathways and Potential Treatments for Muscle Loss in Astronauts and Sarcopenic Patients",https://www.researchsquare.com/article/rs-2819258/v1
Intergalactic Interactions â€“ Network Biology in Rodents from Spaceflight and Terra Firma,https://doi.org/10.21203/rs.3.rs-3711156/v1
Batch effect correction methods for NASA GeneLab transcriptomic datasets,https://www.frontiersin.org/articles/10.3389/fspas.2023.1200132/full
Designing a Novel Monitoring Approach for the Effects of Space Travel on Astronautsâ€™ Health,https://www.mdpi.com/2075-1729/13/2/576
Efficacy of the random positioning machine as a terrestrial analogue to microgravity in studies of seedling phototropism,https://link.springer.com/article/10.1007/s12217-023-10066-9
Explainable machine learning identifies multi-omics signatures of muscle response to spaceflight in mice,https://pubmed.ncbi.nlm.nih.gov/38092777
Functional Meta-Analysis of the Proteomic Responses of Arabidopsis Seedlings to the Spaceflight Environment Reveals Multi-Dimensional Sources of Variability across Spaceflight Experiments,https://www.mdpi.com/1422-0067/24/19/14425
Investigating the effects of chronic low-dose radiation exposure in the liver of a hypothermic zebrafish model,https://www.nature.com/articles/s41598-022-26976-4
Large Maf transcription factor family is a major regulator of fast type IIb myofiber determination,https://www.sciencedirect.com/science/article/pii/S2211124723003005
Arabidopsis telomerase takes off by uncoupling enzyme activity from telomere length maintenance in space,https://www.nature.com/articles/s41467-023-41510-4
Meta-analysis of the space flight and microgravity response of the Arabidopsis plant transcriptome,https://www.nature.com/articles/s41526-023-00247-6
Skeletal muscle gene expression dysregulation in long-term spaceflights and aging is clock-dependent,https://www.nature.com/articles/s41526-023-00273-4
Transcriptomic Signature of the Simulated Microgravity Response in Caenorhabditis elegans and Comparison to Spaceflight Experiments,https://www.mdpi.com/2073-4409/12/2/270
Assessing the Nucleotide-Level Impact of Spaceflight Stress using RNA-Sequencing Data,https://www.biorxiv.org/content/10.1101/2022.12.01.518235v1
Validating Causal Diagrams of Human Health Risks for Spaceflight: An Example Using Bone Data from Rodents,https://www.mdpi.com/2227-9059/10/9/2187
A multi omics longitudinal study of the murine retinal response to chronic low dose irradiation and simulated microgravity,https://www.nature.com/articles/s41598-022-19360-9
Challenges and considerations for single-cell and spatially resolved transcriptomics sample collection during spaceflight,https://www.sciencedirect.com/science/article/pii/S2667237522002156?via%3Dihub=
Detection of Target Genes for Drug Repurposing to Treat Skeletal Muscle Atrophy in Mice Flown in Spaceflight,https://www.mdpi.com/2073-4425/13/3/473
DNA methylation dynamics associated with long-term isolation of simulated space travel,https://pubmed.ncbi.nlm.nih.gov/35712082/
Extraterrestrial Gynecology: Could Spaceflight Increase the Risk of Developing Cancer in Female Astronauts? An Updated Review,https://www.mdpi.com/1422-0067/23/13/7465
In Vitro Relationships of Galactic Cosmic Radiation and Epigenetic Clocks in Human Bronchial Epithelial Cells,https://onlinelibrary.wiley.com/doi/10.1002/em.22483
Machine learning algorithm to characterize antimicrobial resistance associated with the International Space Station surface microbiome,https://pubmed.ncbi.nlm.nih.gov/35999570/
Multidrug-resistant Acinetobacter pittii is adapting to and exhibiting potential succession aboard the International Space Station.,https://pubmed.ncbi.nlm.nih.gov/36503581/
Muscle atrophy phenotype gene expression during spaceflight is linked to a metabolic crosstalk in both the liver and the muscle in mice,https://www.sciencedirect.com/science/article/pii/S2589004222014857
Omics studies of plant biology in spaceflight: A critical review of recent experiments,https://www.frontiersin.org/articles/10.3389/fspas.2022.964657/full
Plant Space Biology in the Genomics Age,https://onlinelibrary.wiley.com/doi/10.1002/9781119312994.apr0784
Recent transcriptomic studies to elucidate the plant adaptive response to spaceflight and to simulated space environments,https://www.sciencedirect.com/science/article/pii/S2589004222009592?ref=pdf_download&fr=RR-2&rr=7321ded54caa9e6b
Reducing virus infection risk in space environments through nutrient supplementation,https://pubmed.ncbi.nlm.nih.gov/36140704/
"Space omics research in Europe: contributions, geographical distribution and ESA member state funding schemes",https://www.sciencedirect.com/science/article/pii/S2589004222001900?via%3Dihub=
An integrative network science and artificial intelligence drug repurposing approach for muscle atrophy in spaceflight microgravity.,https://pubmed.ncbi.nlm.nih.gov/34604234
Detection of Genes in Arabidopsis thaliana L. Responding to DNA Damage from Radiation and Other Stressors in Spaceflight,https://www.mdpi.com/2073-4425/12/6/938
Immunological and hematological outcomes following protracted low dose/low dose rate ionizing radiation and simulated microgravity,https://www.nature.com/articles/s41598-021-90439-5
Knowledge Network Embedding of Transcriptomic Data from Spaceflown Mice Uncovers Signs and Symptoms Associated with Terrestrial Diseases,https://www.mdpi.com/2075-1729/11/1/42/htm
Mammalian and Invertebrate Models as Complementary Tools for Gaining Mechanistic Insight on Muscle Responses to Spaceflight,https://www.mdpi.com/1422-0067/22/17/9470
NASA GeneLab RNA-seq consensus pipeline: standardized processing of short-read RNA-seq data,https://www.cell.com/iscience/fulltext/S2589-0042(21)00329-1
Network Analysis of Gene Transcriptions of Arabidopsis thaliana in Spaceflight Microgravity,https://www.mdpi.com/2073-4425/12/3/337
Rad-Bio-App: a discovery environment for biologists to explore spaceflight-related radiation exposures,https://www.nature.com/articles/s41526-021-00143-x
Reanalysis of the Mars500 experiment reveals common gut microbiome alterations in astronauts induced by long-duration confinement,https://www.sciencedirect.com/science/article/pii/S2001037021001306
A Longitudinal Epigenetic Aging and Leukocyte Analysis of Simulated Space Travel: The Mars-500 Mission,https://www.cell.com/cell-reports/fulltext/S2211-1247(20)31395-4
A New Era for Space Life Science: International Standards for Space Omics Processing,https://www.cell.com/patterns/fulltext/S2666-3899(20)30196-3
Advancing the Integration of Biosciences Data Sharing to Further Enable Space Exploration,https://www.cell.com/cell-reports/fulltext/S2211-1247(20)31430-3
Comparative Transcriptomics Identifies Neuronal and Metabolic Adaptations to Hypergravity and Microgravity in Caenorhabditis elegans,https://www.cell.com/iscience/fulltext/S2589-0042(20)30931-7
Comparisons of Transcriptome Profiles from Bacillus subtilis Cells Grown in Space versus High Aspect Ratio Vessel (HARV) Clinostats Reveal a Low Degree of Concordance,https://www.liebertpub.com/doi/10.1089/ast.2020.2235
Comprehensive Multi-omics Analysis Reveals Mitochondrial Stress as a Central Biological Hub for Spaceflight Impact,https://www.cell.com/cell/fulltext/S0092-8674(20)31461-6
Fundamental Biological Features of Spaceflight: Advancing the Field to Enable Deep-Space Exploration,https://www.cell.com/cell/fulltext/S0092-8674(20)31457-4
Integrated RNA-seq Analysis Indicates Asynchrony in Clock Genes between Tissues under Spaceflight,https://www.mdpi.com/2075-1729/10/9/196
"MicroRNAs (miRNAs), the final frontier: The hidden master regulators impacting biological responses in all organisms due to spaceflight",https://three.jsc.nasa.gov/articles/miRNA_Beheshti.cfm
NASA GeneLab Platform Utilized for Biological Response to Space Radiation in Animal Models,https://www.mdpi.com/2072-6694/12/2/381
NASA GeneLab: interfaces for the exploration of space omics data,https://academic.oup.com/nar/article/49/D1/D1515/5932845
RNAseq Analysis of Rodent Spaceflight Experiments Is Confounded by Sample Collection Techniques,https://www.cell.com/iscience/fulltext/S2589-0042(20)30930-5
Test of Arabidopsis Space Transcriptome: A Discovery Environment to Explore Multiple Plant Biology Spaceflight Experiments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7076552/
Validation of a New Rodent Experimental System to Investigate Consequences of Long Duration Space Habitation,https://www.nature.com/articles/s41598-020-58898-4
Visualizing Omics Data from Spaceflight Samples using the NASA GeneLab Platform,https://easychair.org/publications/paper/9fnJ
Comparison of Bacillus subtilis transcriptome profiles from two separate missions to the International Space Station,https://www.nature.com/articles/s41526-018-0061-0
Exploring the Effects of Spaceflight on Mouse Physiology using the Open Access NASA GeneLab Data Platform,https://www.jove.com/video/58447/exploring-effects-spaceflight-on-mouse-physiology-using-open-access
GeneLab Database Analyses Suggest Long-Term Impact of Space Radiation on the Cardiovascular System by the Activation of FYN Through Reactive Oxygen Species,https://www.mdpi.com/1422-0067/20/3/661/htm
GeneLab: Omics database for spaceflight experiments,https://academic.oup.com/bioinformatics/article/35/10/1753/5134065
Mice Exposed to Combined Chronic Low-Dose Irradiation and Modeled Microgravity Develop Long-Term Neurological Sequelae,https://www.mdpi.com/1422-0067/20/17/4094/htm
Multi-omics analysis of multiple missions to space reveal a theme of lipid dysregulation in mouse liver,https://www.nature.com/articles/s41598-019-55869-2
Reproducible changes in the gut microbiome suggest a shift in microbial and host metabolism during spaceflight,https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-019-0724-4
A microRNA signature and TGF- 1 response were identified as the key master regulators for spaceflight awareness,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0199621
FAIRness and Usability for Open-access Omics Data Systems,https://www.ncbi.nlm.nih.gov/pubmed/30815061
Global transcriptomic analysis suggests carbon dioxide as an environmental stressor in spaceflight: A systems biology GeneLab case study,https://www.nature.com/articles/s41598-018-22613-1
Meta-analysis of data from spaceflight transcriptome experiments does not support the idea of a common bacterial â€œspaceflight responseâ€,https://www.nature.com/articles/s41598-018-32818-z
NASA GeneLab Project: Bridging Space Radiation Omics with Ground Studies,https://pubmed.ncbi.nlm.nih.gov/29652620/
Validation of methods to assess the immunoglobulin gene repertoire in tissues obtained from mice on the international space station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5736159/
Exposure to elevated relative humidity in laboratory chambers alters fungal gene expression in dust from the International Space Station (ISS),https://www.nature.com/articles/s41598-025-09534-6
Neuroinflammatory signaling and immune cell infiltration differ in brains of rats exposed to space radiation and social isolation,https://www.mdpi.com/2075-1729/15/5/747
Rotifers inÂ space: transcriptomic response ofÂ theÂ bdelloid rotifer Adineta vaga aboardÂ theÂ International Space Station,https://link.springer.com/article/10.1186/s12915-025-02272-1
Simulated microgravity triggers aÂ membrane adaptation toÂ stress inÂ E. coli REL606,https://link.springer.com/article/10.1186/s12866-025-04064-7
The Effect of Red-rich and Blue-rich Lighting on the Microbiome of a Tomato Crop Grown Under International Space Station Conditions of High Humidity and Elevated CO2,https://ntrs.nasa.gov/api/citations/20250004903/downloads/Veg-05%20Microbiome%20Revision%20no%20marks_highlights.pdf
Impact of simulated microgravity on the growth and proteomicprofile of Enterobacter cloacae,https://pubmed.ncbi.nlm.nih.gov/40272176/
37-Day microgravity exposure in 16-Week female C57BL/6J mice is associated with bone loss specific to weight-bearing skeletal sites,https://pubmed.ncbi.nlm.nih.gov/40138271/
The International Space Station has a unique and extreme microbial and chemical environment driven by use patterns,https://www.cell.com/cell/fulltext/S0092-8674(25)00108-4?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867425001084%3Fshowall%3Dtrue
"The longitudinal behavioral effects of acute exposure to galactic cosmic radiation in female C57BL/6J mice: Implications for deep space missions, female crews, and potential antioxidant countermeasures",https://onlinelibrary.wiley.com/doi/10.1111/jnc.16225
Validated space radiation exposure predictions from earth to mars during Artemis-I,https://www.nature.com/articles/s41526-025-00459-y
"Galactic cosmic ray environment predictions for the NASA BioSentinel Mission, part 2:Post-mission validation",https://www.sciencedirect.com/science/article/pii/S2214552424000956?via%3Dihub
Microgravity Accelerates Skeletal Muscle Degeneration: Functional and Transcriptomic Insights from a Muscle Lab-on-Chip Model Onboard the ISS.,https://www.biorxiv.org/content/10.1101/2025.01.26.634580v1
Artificial Gravity Attenuates the Transcriptomic Response to Spaceflight in the Optic Nerve and Retina,https://pubmed.ncbi.nlm.nih.gov/39596110/
Spatially resolved multiomics on the neuronal effects induced by spaceflight in mice,https://doi.org/10.1038/s41467-024-48916-8
Light has a principal role in the physiological adaptation of plants to the spaceflight environment,https://www.researchsquare.com/article/rs-4085160/v1
Spaceflight-induced contractile and mitochondrial dysfunctionin an automated heart-on- a-chip platform,https://pubmed.ncbi.nlm.nih.gov/39312653/
Predicting how varying moisture conditions impact the microbiome of dust collected from the International Space Station,https://pubmed.ncbi.nlm.nih.gov/39256883/
Modeling cellular responses to serum and vitamin D in microgravity using a human kidney microphysiological system,https://www.nature.com/articles/s41526-024-00415-2
Direct RNA sequencing of astronaut blood reveals spaceflight-associated m6A increases and hematopoietic transcriptional responses,https://www.nature.com/articles/s41467-024-48929-3
Longitudinal multi-omics analysis of host microbiome architecture and immune responses during short-term spaceflight,https://www.nature.com/articles/s41564-024-01635-8
Microbial adaptation to spaceflight is correlated with bacteriophage-encoded functions,https://www.nature.com/articles/s41467-023-42104-w
Molecular and physiologic changes in the SpaceX Inspiration4 civilian crew,https://www.nature.com/articles/s41586-024-07648-x
Telomeric RNA (TERRA) increases in response to spaceflight and high-altitude climbing,https://www.nature.com/articles/s41467-023-41995-z
Spatial multi-omics of human skin reveals KRAS and inflammatory responses to spaceflight,https://www.nature.com/articles/s41467-024-48625-2
The Space Omics and Medical Atlas (SOMA) and international astronaut biobank,https://www.nature.com/articles/s41586-024-07639-y
Drosophila parasitoids go to space: Unexpected effects of spaceflight on hosts and their parasitoids,https://www.sciencedirect.com/science/article/pii/S2589004223028365?ref=pdf_download&fr=RR-2&rr=8637f8d16fb732be
"Genome and clonal hematopoiesis stability contrasts with immune, cfDNA, mitochondrial, and telomere length changes during short duration spaceflight",https://academic.oup.com/pcm/article/7/1/pbae007/7642247
Sexual dimorphism during integrative endocrine and immune responses to ionizing radiation in mice,https://pubmed.ncbi.nlm.nih.gov/38409284
Single-molecule long-read methylation profiling reveals regional DNA methylation regulated by Elongator Complex Subunit 2 in Arabidopsis roots experiencing spaceflight,https://pubmed.ncbi.nlm.nih.gov/38689301/
Spaceflight effects on human vascular smooth muscle cell phenotype and function,https://www.nature.com/articles/s41526-024-00380-w
Biofilm formation of Pseudomonas aeruginosa in spaceflight is minimized on lubricant impregnated surfaces,https://www.nature.com/articles/s41526-023-00316-w
Brachypodium distachyon Seedlings Display Accession-Specific Morphological and Transcriptomic Responses to the Microgravity Environment of the International Space Station,https://www.mdpi.com/2075-1729/13/3/626
Glycome profiling and immunohistochemistry uncover changes in cell walls of Arabidopsis thaliana roots during spaceflight,https://www.nature.com/articles/s41526-023-00312-0/
Simulated galactic cosmic ray exposure activates dose-dependent DNA repair response and down regulates glucosinolate pathways in arabidopsis seedlings,https://www.frontiersin.org/articles/10.3389/fpls.2023.1284529/full
Specific host metabolite and gut microbiome alterations are associated with bone loss during spaceflight,https://pubmed.ncbi.nlm.nih.gov/37080202/
Transcriptomic dynamics in the transition from ground to space are revealed by Virgin Galactic human-tended suborbital spaceflight,https://www.nature.com/articles/s41526-023-00340-w
Utilizing the KSC Fixation Tube to Conduct Human-Tended Plant Biology Experiments on a Suborbital Spaceflight,https://www.mdpi.com/2075-1729/12/11/1871
Artificial gravity partially protects space-induced neurological deficits in Drosophila melanogaster,https://www.sciencedirect.com/science/article/pii/S2211124722010993?via%3Dihub=
